AccountID,CustomerID,Month,TransactionCount,InflowAmount,OutflowAmount,FeeRevenue,DigitalTransactionShare
500039,100028,2025-01,6,43.56,1772.34,0.0,0.442
500039,100028,2025-02,6,1669.33,1596.74,0.0,0.416
500039,100028,2025-03,8,1420.17,1409.0,2.36,0.42
500039,100028,2025-04,6,1949.04,1318.28,1.52,0.298
500039,100028,2025-05,5,1023.45,706.93,2.03,0.433
500039,100028,2025-06,3,2849.22,1237.35,3.13,0.606
500039,100028,2025-07,9,1841.89,1532.15,2.96,0.508
500039,100028,2025-08,4,1000.99,2272.1,1.79,0.589
500039,100028,2025-09,5,1994.78,733.62,3.14,0.684
500039,100028,2025-10,4,1502.92,222.62,0.0,0.312
500039,100028,2025-11,6,926.38,1559.28,7.09,0.521
500039,100028,2025-12,7,1105.59,1136.85,6.39,0.772
500040,100029,2025-01,21,3402.26,4018.2,7.42,0.681
500040,100029,2025-02,19,2320.71,2904.64,3.84,0.782
500040,100029,2025-03,11,2962.44,4587.26,5.05,0.872
500040,100029,2025-04,16,2204.93,2883.18,5.04,0.85
500040,100029,2025-05,13,3710.09,3369.8,4.94,0.616
500040,100029,2025-06,19,5462.81,2493.82,3.64,0.533
500040,100029,2025-07,11,3850.65,2171.67,1.07,0.605
500040,100029,2025-08,21,5157.37,3059.74,7.25,0.621
500040,100029,2025-09,10,3582.66,3122.39,7.23,0.698
500040,100029,2025-10,14,2500.17,1001.64,0.97,0.741
500040,100029,2025-11,28,3974.45,4284.91,5.06,0.772
500040,100029,2025-12,18,5507.66,991.59,1.7,0.636
500041,100029,2025-01,8,1465.33,232.06,0.0,0.784
500041,100029,2025-02,6,1227.39,815.99,0.0,0.635
500041,100029,2025-03,8,1325.87,1422.85,4.06,0.608
500041,100029,2025-04,3,465.9,339.18,0.44,0.942
500041,100029,2025-05,5,1808.75,938.65,0.0,0.677
500041,100029,2025-06,9,118.61,1366.85,0.0,0.731
500041,100029,2025-07,6,3203.35,2001.27,10.03,0.968
500041,100029,2025-08,7,982.1,362.09,2.16,0.708
500041,100029,2025-09,10,1756.11,1609.3,5.06,0.893
500041,100029,2025-10,9,1668.75,985.02,0.28,0.983
500041,100029,2025-11,8,0.0,1709.5,7.41,0.948
500041,100029,2025-12,9,2736.89,856.52,1.65,0.798
500042,100030,2025-01,11,924.87,1791.84,4.43,0.64
500042,100030,2025-02,8,2766.33,662.67,1.74,0.748
500042,100030,2025-03,6,0.0,1164.45,3.46,0.752
500042,100030,2025-04,3,2476.72,0.0,0.0,0.733
500042,100030,2025-05,9,744.96,455.73,0.0,0.6
500042,100030,2025-06,4,767.02,623.33,2.89,0.648
500042,100030,2025-07,9,2560.17,357.25,0.0,0.778
500042,100030,2025-08,6,1866.75,0.0,4.93,0.494
500042,100030,2025-09,2,417.01,1522.53,7.11,0.554
500042,100030,2025-10,7,4190.78,650.85,2.14,0.397
500042,100030,2025-11,7,2971.46,1272.15,2.56,0.803
500042,100030,2025-12,2,2155.9,324.38,5.29,0.705
500043,100031,2025-01,21,4836.22,2669.34,3.77,0.714
500043,100031,2025-02,17,4308.59,3181.52,4.28,0.521
500043,100031,2025-03,15,4859.56,3342.22,2.59,0.672
500043,100031,2025-04,15,3090.19,1762.67,2.78,0.678
500043,100031,2025-05,17,3671.71,3309.02,11.27,0.695
500043,100031,2025-06,20,5689.01,4448.99,8.76,0.825
500043,100031,2025-07,9,4767.59,3993.94,8.38,0.63
500043,100031,2025-08,21,4302.17,3708.93,0.0,0.852
500043,100031,2025-09,22,3099.46,3281.77,4.73,0.511
500043,100031,2025-10,11,4715.35,3831.24,9.0,0.69
500043,100031,2025-11,13,4426.69,3906.25,11.45,0.651
500043,100031,2025-12,18,3658.24,2712.27,4.5,0.601
500044,100031,2025-01,18,3639.92,4646.33,4.57,0.615
500044,100031,2025-02,19,4529.22,3431.68,3.39,0.644
500044,100031,2025-03,23,3699.89,3481.07,4.96,0.688
500044,100031,2025-04,19,2853.66,2692.59,3.78,0.722
500044,100031,2025-05,18,4232.57,2711.19,1.33,0.617
500044,100031,2025-06,11,3742.24,4004.5,6.9,0.907
500044,100031,2025-07,22,3025.61,4713.24,3.73,0.488
500044,100031,2025-08,24,3835.16,2803.11,7.09,0.863
500044,100031,2025-09,22,4660.67,2551.87,5.26,0.801
500044,100031,2025-10,24,2733.36,3084.21,10.41,0.866
500044,100031,2025-11,24,4368.08,3626.67,10.51,0.89
500044,100031,2025-12,11,3385.52,1616.0,10.25,0.496
500045,100032,2025-01,3,516.52,1554.83,7.12,0.72
500045,100032,2025-02,6,1110.32,658.66,6.04,0.882
500045,100032,2025-03,4,1818.85,1635.2,3.07,0.803
500045,100032,2025-04,2,478.93,821.99,0.0,0.436
500045,100032,2025-05,4,353.04,1093.22,0.0,0.99
500045,100032,2025-06,6,813.94,83.23,0.0,0.755
500045,100032,2025-07,6,1069.6,478.11,0.53,0.497
500045,100032,2025-08,5,1285.9,682.23,9.63,0.872
500045,100032,2025-09,10,880.6,0.0,4.76,0.31
500045,100032,2025-10,4,1069.23,948.36,4.28,0.84
500045,100032,2025-11,6,1763.52,798.58,2.3,0.775
500045,100032,2025-12,7,499.74,756.91,0.0,0.709
500046,100032,2025-01,8,811.55,0.0,2.7,0.725
500046,100032,2025-02,11,186.87,386.41,0.0,0.858
500046,100032,2025-03,5,783.86,875.01,5.2,0.606
500046,100032,2025-04,10,346.26,1410.6,1.51,0.638
500046,100032,2025-05,3,258.48,0.0,6.4,0.663
500046,100032,2025-06,12,990.94,796.06,0.93,0.791
500046,100032,2025-07,6,1546.47,648.73,5.8,0.614
500046,100032,2025-08,4,1743.71,1461.41,0.0,0.907
500046,100032,2025-09,4,558.65,896.1,1.11,0.613
500046,100032,2025-10,8,993.69,348.2,1.98,0.745
500046,100032,2025-11,7,157.36,1084.93,0.0,0.715
500046,100032,2025-12,7,911.83,490.78,0.0,0.3
500047,100032,2025-01,16,1960.4,3223.02,6.76,0.689
500047,100032,2025-02,16,2728.28,1721.83,7.79,0.861
500047,100032,2025-03,14,2763.7,1011.69,8.8,0.814
500047,100032,2025-04,15,3113.62,1697.43,4.25,0.563
500047,100032,2025-05,20,2655.07,2297.12,4.05,0.843
500047,100032,2025-06,19,1428.43,2118.51,5.62,0.906
500047,100032,2025-07,7,3033.88,2047.27,2.5,0.681
500047,100032,2025-08,19,2319.02,2352.15,4.18,0.725
500047,100032,2025-09,19,2483.47,959.65,0.0,0.876
500047,100032,2025-10,15,2507.93,2326.97,11.12,0.787
500047,100032,2025-11,20,1541.76,2319.85,7.22,0.885
500047,100032,2025-12,12,2124.39,2426.84,5.0,0.937
500048,100033,2025-01,11,5231.57,1869.34,4.94,0.534
500048,100033,2025-02,15,5041.46,4672.76,5.63,0.99
500048,100033,2025-03,11,5748.58,4235.0,0.0,0.824
500048,100033,2025-04,14,6097.66,3957.38,6.05,0.988
500048,100033,2025-05,17,8074.11,3100.03,0.0,0.768
500048,100033,2025-06,15,6343.26,4080.03,4.41,0.634
500048,100033,2025-07,20,6380.35,3237.7,0.02,0.853
500048,100033,2025-08,13,2795.5,5875.48,6.1,0.802
500048,100033,2025-09,24,3930.97,2244.94,13.98,0.726
500048,100033,2025-10,25,6566.05,4430.64,1.55,0.674
500048,100033,2025-11,17,6261.12,6695.58,3.31,0.677
500048,100033,2025-12,28,5310.25,5841.2,1.58,0.692
500049,100034,2025-01,4,5017.2,2894.94,0.0,0.568
500049,100034,2025-02,10,3235.49,3998.32,5.41,0.749
500049,100034,2025-03,9,4993.0,3862.18,0.08,0.448
500049,100034,2025-04,3,2470.87,0.0,7.29,0.37
500049,100034,2025-05,4,5054.46,1682.18,0.0,0.73
500049,100034,2025-06,6,4303.63,0.0,1.45,0.778
500049,100034,2025-07,5,3207.19,343.14,9.9,0.757
500049,100034,2025-08,5,2866.93,0.0,0.0,0.812
500049,100034,2025-09,5,1418.48,3111.73,0.0,0.683
500049,100034,2025-10,5,3227.52,2022.24,8.65,0.409
500049,100034,2025-11,3,4243.61,1163.05,0.0,0.99
500049,100034,2025-12,10,1508.96,0.0,4.29,0.928
500050,100034,2025-01,20,10602.22,7260.39,2.37,0.628
500050,100034,2025-02,21,9704.5,6874.82,7.72,0.772
500050,100034,2025-03,19,7136.64,5939.93,6.3,0.737
500050,100034,2025-04,21,4914.46,4272.19,4.04,0.828
500050,100034,2025-05,17,6166.38,6522.6,6.66,0.549
500050,100034,2025-06,13,7252.6,6384.41,6.01,0.734
500050,100034,2025-07,18,4639.75,7016.34,0.7,0.776
500050,100034,2025-08,16,5943.93,6785.5,4.15,0.632
500050,100034,2025-09,20,8359.51,5223.63,2.79,0.51
500050,100034,2025-10,15,7558.19,3654.43,11.07,0.548
500050,100034,2025-11,20,7556.35,7892.82,5.48,0.672
500050,100034,2025-12,23,12963.24,7562.55,10.2,0.99
500051,100035,2025-01,5,1682.18,990.84,5.38,0.544
500051,100035,2025-02,4,1705.83,414.15,3.57,0.793
500051,100035,2025-03,5,1325.74,98.47,0.0,0.793
500051,100035,2025-04,5,453.45,654.13,0.0,0.608
500051,100035,2025-05,5,1998.93,533.03,3.75,0.782
500051,100035,2025-06,5,2100.4,292.37,0.22,0.731
500051,100035,2025-07,4,1093.23,969.57,0.0,0.831
500051,100035,2025-08,6,2138.86,0.0,0.3,0.675
500051,100035,2025-09,4,1874.8,1076.34,0.0,0.609
500051,100035,2025-10,4,1384.96,0.0,0.0,0.768
500051,100035,2025-11,5,1558.85,399.43,0.0,0.547
500051,100035,2025-12,4,633.94,0.0,2.9,0.807
500052,100035,2025-01,16,2220.5,1904.52,4.63,0.644
500052,100035,2025-02,17,2622.53,1762.02,2.08,0.529
500052,100035,2025-03,21,3057.3,2006.27,2.37,0.905
500052,100035,2025-04,16,3011.11,1658.2,0.0,0.556
500052,100035,2025-05,25,2028.98,2484.94,1.69,0.475
500052,100035,2025-06,21,2164.15,2269.25,9.45,0.625
500052,100035,2025-07,19,3202.56,1854.17,6.73,0.726
500052,100035,2025-08,20,3447.36,2525.08,6.11,0.781
500052,100035,2025-09,21,3181.84,1806.49,11.0,0.787
500052,100035,2025-10,15,2544.43,2209.87,5.84,0.69
500052,100035,2025-11,19,2659.06,2744.58,5.19,0.673
500052,100035,2025-12,20,2398.38,2017.14,9.32,0.583
500053,100036,2025-01,21,1615.13,1192.64,0.0,0.65
500053,100036,2025-02,16,1552.47,1515.6,1.42,0.408
500053,100036,2025-03,22,759.7,1254.57,12.23,0.632
500053,100036,2025-04,23,1909.05,675.06,3.85,0.745
500053,100036,2025-05,18,1450.07,1116.56,10.5,0.733
500053,100036,2025-06,14,1526.07,1477.46,7.59,0.419
500053,100036,2025-07,21,791.79,1141.13,1.83,0.576
500053,100036,2025-08,12,1617.77,1222.32,6.88,0.639
500053,100036,2025-09,17,1272.5,1023.91,11.32,0.52
500053,100036,2025-10,15,1674.85,1073.26,3.21,0.691
500053,100036,2025-11,16,1217.99,579.31,4.68,0.377
500053,100036,2025-12,19,1740.2,1447.7,4.79,0.371
500054,100037,2025-01,17,2273.85,5319.86,4.64,0.595
500054,100037,2025-02,12,3354.41,5074.21,2.92,0.717
500054,100037,2025-03,24,3434.49,3425.25,2.85,0.99
500054,100037,2025-04,13,5500.49,3399.22,5.52,0.764
500054,100037,2025-05,17,5093.55,4090.91,0.0,0.668
500054,100037,2025-06,13,2832.81,2977.86,9.33,0.579
500054,100037,2025-07,10,4782.48,4420.13,7.89,0.738
500054,100037,2025-08,16,3453.97,5264.65,2.86,0.873
500054,100037,2025-09,25,4911.52,3715.95,0.0,0.707
500054,100037,2025-10,14,4226.75,4438.9,2.21,0.526
500054,100037,2025-11,20,7699.9,5522.33,0.0,0.513
500054,100037,2025-12,17,6690.84,4465.28,5.76,0.581
500055,100038,2025-01,24,3680.8,2141.55,6.6,0.761
500055,100038,2025-02,22,2717.28,2552.87,4.62,0.603
500055,100038,2025-03,15,4202.46,2585.48,4.82,0.834
500055,100038,2025-04,22,3095.57,2861.48,11.93,0.91
500055,100038,2025-05,15,2210.43,2339.32,8.33,0.949
500055,100038,2025-06,22,3017.69,2411.47,0.14,0.795
500055,100038,2025-07,21,2058.69,2451.27,2.92,0.689
500055,100038,2025-08,18,4266.07,2047.28,8.74,0.587
500055,100038,2025-09,10,2823.97,2145.58,3.37,0.619
500055,100038,2025-10,22,3286.25,2867.86,9.33,0.652
500055,100038,2025-11,14,3659.91,3806.23,1.08,0.885
500055,100038,2025-12,17,2226.88,2085.27,7.29,0.903
500056,100038,2025-01,7,0.0,893.97,0.0,0.956
500056,100038,2025-02,5,943.36,601.32,2.35,0.916
500056,100038,2025-03,10,2343.84,242.08,2.19,0.81
500056,100038,2025-04,5,0.0,1755.75,3.73,0.472
500056,100038,2025-05,7,1819.29,0.0,0.0,0.61
500056,100038,2025-06,6,523.31,1325.53,4.14,0.814
500056,100038,2025-07,6,897.52,1195.0,2.08,0.563
500056,100038,2025-08,4,490.08,39.67,11.86,0.376
500056,100038,2025-09,7,316.87,537.52,3.13,0.796
500056,100038,2025-10,7,0.0,0.0,0.0,0.923
500056,100038,2025-11,7,421.34,39.29,1.59,0.714
500056,100038,2025-12,8,635.89,160.52,0.0,0.708
500057,100038,2025-01,19,2590.74,1889.85,9.75,0.717
500057,100038,2025-02,22,3934.43,2703.07,3.61,0.657
500057,100038,2025-03,17,3935.34,3191.07,2.44,0.555
500057,100038,2025-04,20,1525.75,4383.0,5.05,0.975
500057,100038,2025-05,20,3161.68,1499.06,4.5,0.557
500057,100038,2025-06,22,3238.17,1504.2,2.42,0.424
500057,100038,2025-07,19,2129.72,3405.28,6.87,0.704
500057,100038,2025-08,25,2420.44,3251.42,6.1,0.563
500057,100038,2025-09,25,3015.55,2686.39,1.99,0.388
500057,100038,2025-10,27,2198.51,2295.86,2.47,0.594
500057,100038,2025-11,15,2825.05,2447.76,0.0,0.552
500057,100038,2025-12,24,2421.24,2455.36,6.07,0.808
500058,100039,2025-01,21,3388.27,1697.36,3.82,0.53
500058,100039,2025-02,15,3733.92,3394.24,0.0,0.757
500058,100039,2025-03,11,4876.82,3498.62,9.4,0.781
500058,100039,2025-04,21,3217.64,3211.39,7.17,0.977
500058,100039,2025-05,17,3305.89,1866.31,11.01,0.682
500058,100039,2025-06,15,2678.66,2906.93,4.97,0.866
500058,100039,2025-07,13,4889.18,3732.4,0.0,0.568
500058,100039,2025-08,27,2510.99,2512.87,0.0,0.785
500058,100039,2025-09,21,4540.38,4506.99,7.43,0.954
500058,100039,2025-10,16,2992.42,3013.39,9.61,0.719
500058,100039,2025-11,20,2959.31,1637.41,6.77,0.646
500058,100039,2025-12,18,3534.81,3190.54,4.26,0.88
500059,100039,2025-01,16,4102.69,2221.13,0.0,0.578
500059,100039,2025-02,18,4934.58,2325.5,3.49,0.743
500059,100039,2025-03,17,3841.19,3781.77,10.26,0.774
500059,100039,2025-04,17,3635.64,2671.73,4.64,0.58
500059,100039,2025-05,28,2675.64,3786.44,5.83,0.506
500059,100039,2025-06,19,2961.46,2569.89,8.45,0.711
500059,100039,2025-07,19,2389.38,2728.78,2.1,0.689
500059,100039,2025-08,14,2692.92,2785.22,0.0,0.871
500059,100039,2025-09,22,3346.56,2314.09,7.76,0.696
500059,100039,2025-10,21,3351.67,2736.34,6.25,0.931
500059,100039,2025-11,28,3008.25,1331.83,14.23,0.86
500059,100039,2025-12,25,4347.92,2259.41,3.56,0.771
500060,100040,2025-01,10,3900.25,4063.69,8.65,0.529
500060,100040,2025-02,19,2932.45,4130.08,4.57,0.579
500060,100040,2025-03,13,5594.31,4022.02,12.62,0.887
500060,100040,2025-04,14,5766.59,2926.04,7.99,0.353
500060,100040,2025-05,17,4173.65,2163.99,5.11,0.79
500060,100040,2025-06,17,4742.01,3639.61,10.39,0.617
500060,100040,2025-07,27,2709.86,3772.49,4.65,0.646
500060,100040,2025-08,23,3638.28,4314.5,7.98,0.742
500060,100040,2025-09,17,4174.64,4987.46,10.97,0.942
500060,100040,2025-10,16,2995.19,3367.33,4.54,0.626
500060,100040,2025-11,18,5298.26,5296.54,14.53,0.757
500060,100040,2025-12,16,6025.1,5015.66,4.04,0.901
500061,100041,2025-01,4,636.47,1157.78,4.36,0.504
500061,100041,2025-02,7,0.0,755.18,0.0,0.681
500061,100041,2025-03,4,894.33,0.0,0.08,0.401
500061,100041,2025-04,8,1105.03,1388.37,0.0,0.547
500061,100041,2025-05,7,868.17,0.0,0.0,0.625
500061,100041,2025-06,3,1233.57,1255.51,7.68,0.207
500061,100041,2025-07,6,1780.92,893.03,8.21,0.425
500061,100041,2025-08,5,1240.98,0.0,0.0,0.556
500061,100041,2025-09,6,1173.8,604.44,0.0,0.465
500061,100041,2025-10,5,812.5,663.18,1.38,0.655
500061,100041,2025-11,8,0.0,1080.35,0.73,0.494
500061,100041,2025-12,5,710.65,74.31,1.69,0.623
500062,100041,2025-01,19,3711.63,2367.99,4.06,0.681
500062,100041,2025-02,16,1715.04,3474.54,13.34,0.524
500062,100041,2025-03,20,2985.15,3099.32,0.0,0.522
500062,100041,2025-04,23,1691.81,1184.76,3.02,0.605
500062,100041,2025-05,13,2326.67,2425.19,2.58,0.399
500062,100041,2025-06,10,1943.95,2801.11,0.0,0.734
500062,100041,2025-07,16,2141.5,2345.28,2.92,0.403
500062,100041,2025-08,28,2338.16,1888.05,4.3,0.55
500062,100041,2025-09,24,2589.73,2157.04,0.0,0.489
500062,100041,2025-10,19,2003.06,1993.73,1.95,0.339
500062,100041,2025-11,25,1856.36,2922.05,7.44,0.543
500062,100041,2025-12,14,2327.55,3465.15,1.93,0.3
500063,100042,2025-01,3,1225.45,60.35,0.0,0.742
500063,100042,2025-02,6,330.67,758.11,0.0,0.423
500063,100042,2025-03,5,1821.77,970.03,0.05,0.727
500063,100042,2025-04,4,1061.32,669.78,2.32,0.643
500063,100042,2025-05,6,802.95,1565.84,0.53,0.566
500063,100042,2025-06,8,1218.31,995.57,4.49,0.632
500063,100042,2025-07,4,1821.07,719.6,0.17,0.485
500063,100042,2025-08,4,2247.38,1297.48,0.06,0.79
500063,100042,2025-09,9,1985.24,853.33,8.44,0.66
500063,100042,2025-10,10,2356.04,569.25,5.27,0.545
500063,100042,2025-11,6,1218.06,0.0,2.69,0.508
500063,100042,2025-12,5,2237.14,85.88,0.0,0.816
500064,100043,2025-01,10,2329.5,3460.23,0.05,0.892
500064,100043,2025-02,21,3631.66,3147.76,1.1,0.804
500064,100043,2025-03,18,3668.68,3634.72,11.44,0.579
500064,100043,2025-04,29,2162.3,2270.63,5.15,0.582
500064,100043,2025-05,19,3336.81,3082.76,0.0,0.618
500064,100043,2025-06,16,3603.34,2542.17,5.93,0.781
500064,100043,2025-07,9,3734.03,3940.86,9.36,0.578
500064,100043,2025-08,24,4162.96,2309.12,5.45,0.521
500064,100043,2025-09,21,2069.93,2413.65,7.67,0.575
500064,100043,2025-10,16,3936.64,3699.63,0.0,0.489
500064,100043,2025-11,15,2556.67,1885.73,4.79,0.466
500064,100043,2025-12,15,1992.93,2659.82,2.64,0.554
500065,100044,2025-01,17,7447.54,9695.17,4.6,0.611
500065,100044,2025-02,23,4006.32,5847.5,7.65,0.834
500065,100044,2025-03,21,8736.86,4082.19,2.42,0.66
500065,100044,2025-04,19,7937.26,5293.39,8.27,0.487
500065,100044,2025-05,20,7708.27,5916.17,9.77,0.407
500065,100044,2025-06,19,9012.16,4937.66,6.48,0.558
500065,100044,2025-07,11,2264.82,3747.7,8.07,0.658
500065,100044,2025-08,17,9958.82,5561.2,10.09,0.948
500065,100044,2025-09,20,6931.59,3390.66,7.27,0.671
500065,100044,2025-10,20,7860.1,4296.19,4.86,0.516
500065,100044,2025-11,14,6053.47,6284.93,5.71,0.883
500065,100044,2025-12,14,7094.82,8714.64,3.98,0.647
500066,100044,2025-01,23,8513.39,6416.27,10.73,0.774
500066,100044,2025-02,23,6957.93,5563.13,9.87,0.679
500066,100044,2025-03,19,4920.68,7808.75,1.14,0.707
500066,100044,2025-04,24,7545.41,8935.29,2.59,0.767
500066,100044,2025-05,20,7542.16,5888.43,0.0,0.652
500066,100044,2025-06,23,5381.06,4787.52,3.36,0.661
500066,100044,2025-07,13,6843.97,4215.09,2.6,0.712
500066,100044,2025-08,20,5896.51,5700.77,0.16,0.794
500066,100044,2025-09,12,4913.19,6058.38,0.0,0.724
500066,100044,2025-10,14,5994.54,7390.16,4.6,0.504
500066,100044,2025-11,16,3118.98,5300.62,5.02,0.777
500066,100044,2025-12,9,4236.09,4312.35,4.93,0.902
500067,100045,2025-01,6,1275.63,181.66,0.0,0.459
500067,100045,2025-02,7,1917.55,991.18,1.77,0.486
500067,100045,2025-03,13,1706.78,43.54,0.0,0.546
500067,100045,2025-04,11,1064.91,788.31,5.91,0.649
500067,100045,2025-05,5,3114.67,1049.27,4.9,0.696
500067,100045,2025-06,12,1897.89,590.09,11.69,0.732
500067,100045,2025-07,5,1700.62,2233.1,13.3,0.63
500067,100045,2025-08,4,1452.63,938.56,1.7,0.776
500067,100045,2025-09,5,517.54,1474.49,2.46,0.445
500067,100045,2025-10,8,377.41,450.27,4.92,0.553
500067,100045,2025-11,6,1428.19,334.94,1.01,0.649
500067,100045,2025-12,2,317.9,0.0,0.13,0.79
500068,100046,2025-01,8,1015.54,556.76,5.07,0.817
500068,100046,2025-02,4,1631.11,522.2,0.0,0.758
500068,100046,2025-03,4,769.12,2.26,0.0,0.644
500068,100046,2025-04,4,1309.56,420.76,4.51,0.662
500068,100046,2025-05,7,604.18,685.85,1.05,0.599
500068,100046,2025-06,7,216.93,546.65,0.0,0.968
500068,100046,2025-07,3,217.23,723.62,0.0,0.53
500068,100046,2025-08,9,545.62,664.96,0.0,0.636
500068,100046,2025-09,5,1498.4,363.32,10.05,0.666
500068,100046,2025-10,7,682.09,0.0,2.16,0.732
500068,100046,2025-11,4,1354.77,594.87,7.53,0.604
500068,100046,2025-12,2,836.73,292.71,0.0,0.675
500069,100046,2025-01,25,1281.09,1419.37,2.0,0.832
500069,100046,2025-02,13,1983.51,1862.12,9.42,0.54
500069,100046,2025-03,13,2356.64,1666.93,5.51,0.687
500069,100046,2025-04,19,2302.2,1459.76,0.0,0.64
500069,100046,2025-05,16,2018.44,1498.56,6.26,0.522
500069,100046,2025-06,22,1546.97,1524.51,9.21,0.832
500069,100046,2025-07,16,2194.31,1544.09,9.41,0.65
500069,100046,2025-08,9,1650.17,1126.74,6.5,0.578
500069,100046,2025-09,14,3298.23,1445.12,4.36,0.608
500069,100046,2025-10,12,1617.75,1123.02,5.95,0.559
500069,100046,2025-11,25,1573.23,2263.4,6.6,0.709
500069,100046,2025-12,21,2809.81,2465.98,10.5,0.756
500070,100047,2025-01,22,2165.29,2010.78,8.06,0.531
500070,100047,2025-02,21,1006.57,995.31,6.9,0.474
500070,100047,2025-03,15,2738.97,1254.09,10.91,0.317
500070,100047,2025-04,17,2038.88,2159.46,8.61,0.427
500070,100047,2025-05,13,1127.97,1300.73,1.58,0.324
500070,100047,2025-06,20,2036.62,1316.41,2.68,0.502
500070,100047,2025-07,26,1185.84,1531.21,3.26,0.308
500070,100047,2025-08,15,1769.3,1905.34,3.78,0.51
500070,100047,2025-09,13,1340.22,853.34,9.47,0.582
500070,100047,2025-10,12,1210.63,989.31,8.81,0.542
500070,100047,2025-11,21,2210.09,1045.55,0.92,0.407
500070,100047,2025-12,17,1558.15,2100.41,5.67,0.552
500071,100048,2025-01,19,4064.9,3405.46,0.91,0.64
500071,100048,2025-02,15,5278.53,3155.88,1.31,0.57
500071,100048,2025-03,15,1840.82,3002.16,8.77,0.693
500071,100048,2025-04,26,3888.87,2893.91,5.82,0.44
500071,100048,2025-05,18,2378.26,2257.04,8.22,0.496
500071,100048,2025-06,16,5526.67,3514.89,6.01,0.58
500071,100048,2025-07,18,3753.44,3796.18,11.82,0.462
500071,100048,2025-08,19,2428.87,3850.89,11.25,0.673
500071,100048,2025-09,13,4323.53,2170.66,1.08,0.581
500071,100048,2025-10,22,3533.79,2963.83,1.34,0.493
500071,100048,2025-11,18,6323.77,3104.82,9.76,0.511
500071,100048,2025-12,21,3927.58,4028.8,4.73,0.375
500072,100049,2025-01,22,2273.7,2735.02,3.53,0.827
500072,100049,2025-02,16,3275.58,1363.39,2.24,0.844
500072,100049,2025-03,15,1978.61,1758.32,6.27,0.559
500072,100049,2025-04,17,364.32,1687.07,0.0,0.639
500072,100049,2025-05,11,2468.52,994.51,2.26,0.981
500072,100049,2025-06,18,3345.22,1532.44,2.34,0.396
500072,100049,2025-07,9,1565.43,2593.14,3.87,0.775
500072,100049,2025-08,18,1474.42,1823.87,1.14,0.687
500072,100049,2025-09,6,1158.35,259.47,8.36,0.889
500072,100049,2025-10,23,2219.78,1113.15,8.59,0.891
500072,100049,2025-11,22,2631.84,1341.33,5.07,0.778
500072,100049,2025-12,21,1772.6,960.36,8.49,0.751
500073,100049,2025-01,9,908.19,99.88,8.23,0.871
500073,100049,2025-02,6,903.7,892.33,8.02,0.939
500073,100049,2025-03,3,1150.62,158.09,5.11,0.727
500073,100049,2025-04,6,916.82,1117.86,0.57,0.647
500073,100049,2025-05,7,145.16,0.0,0.0,0.625
500073,100049,2025-06,3,1562.61,925.41,0.0,0.779
500073,100049,2025-07,6,935.4,756.57,2.36,0.626
500073,100049,2025-08,3,330.15,916.69,0.0,0.75
500073,100049,2025-09,6,79.52,534.48,7.32,0.765
500073,100049,2025-10,5,266.3,834.83,0.0,0.803
500073,100049,2025-11,8,437.47,475.39,0.0,0.741
500073,100049,2025-12,9,874.74,752.2,6.15,0.744
500074,100050,2025-01,24,1142.9,1571.35,3.03,0.567
500074,100050,2025-02,24,1830.42,1373.3,2.48,0.385
500074,100050,2025-03,13,2510.28,1911.56,0.0,0.644
500074,100050,2025-04,21,1884.88,1373.16,7.73,0.483
500074,100050,2025-05,12,1595.42,1668.08,8.6,0.2
500074,100050,2025-06,16,1446.0,917.29,3.5,0.987
500074,100050,2025-07,14,1402.94,867.29,2.55,0.337
500074,100050,2025-08,17,1260.49,1365.21,5.67,0.432
500074,100050,2025-09,25,1666.26,593.93,5.33,0.888
500074,100050,2025-10,21,1231.11,2043.05,4.36,0.449
500074,100050,2025-11,12,1644.79,1396.02,3.3,0.763
500074,100050,2025-12,22,1897.88,1294.47,2.84,0.684
500075,100050,2025-01,7,371.25,805.04,0.0,0.478
500075,100050,2025-02,4,242.34,484.24,5.69,0.637
500075,100050,2025-03,4,865.37,784.02,0.0,0.545
500075,100050,2025-04,3,1170.32,513.7,9.68,0.491
500075,100050,2025-05,4,708.08,275.59,2.95,0.811
500075,100050,2025-06,7,582.35,313.47,0.0,0.884
