CustomerID,FullName,Gender,Age,Geography,TenureYears,EstimatedAnnualIncome,CreditScore,IsActiveMember,Exited,BranchID
101587,Customer_101587,Female,27,UK,13,29750.15,611,1,0,1.0
101588,Customer_101588,Female,50,France,1,53258.44,665,1,0,2.0
101589,Customer_101589,Male,44,UK,6,62148.34,598,1,0,1.0
101590,Customer_101590,Male,73,UK,14,32236.06,630,0,1,1.0
101591,Customer_101591,Male,59,UK,0,40978.76,514,1,0,1.0
101592,Customer_101592,Female,51,UK,2,28072.59,627,1,0,1.0
101593,Customer_101593,Female,45,Spain,12,25095.48,732,0,0,4.0
101594,Customer_101594,Male,44,France,2,66968.85,708,0,0,2.0
101595,Customer_101595,Male,30,Germany,11,32732.52,648,1,0,3.0
101596,Customer_101596,Male,21,Germany,14,16000.0,673,0,0,3.0
101597,Customer_101597,Female,32,UK,7,92951.69,593,0,0,1.0
101598,Customer_101598,Female,41,UK,7,29274.79,777,1,1,1.0
101599,Customer_101599,Female,18,Germany,6,37592.39,810,1,0,3.0
101600,Customer_101600,Female,35,UK,5,87889.25,667,1,0,1.0
101601,Customer_101601,Male,39,Spain,6,39404.72,849,1,0,4.0
101602,Customer_101602,Female,39,UK,8,39023.66,604,0,0,1.0
101603,Customer_101603,Female,34,Germany,14,24167.09,561,1,1,3.0
101604,Customer_101604,Male,38,Germany,15,20125.64,602,1,0,3.0
101605,Customer_101605,Female,63,UK,13,38970.14,639,1,0,1.0
101606,Customer_101606,Male,50,UK,1,49448.61,828,1,0,1.0
101607,Customer_101607,Female,35,Spain,4,48190.22,634,0,0,4.0
101608,Customer_101608,Female,41,UK,12,33821.68,591,1,1,1.0
101609,Customer_101609,Female,42,France,8,42384.62,588,1,1,2.0
101610,Customer_101610,Male,33,France,5,18373.79,741,1,0,2.0
101611,Customer_101611,Male,33,UK,4,51663.15,730,1,0,1.0
101612,Customer_101612,Female,54,Germany,1,45164.09,619,0,0,3.0
101613,Customer_101613,Female,37,Germany,5,102086.15,514,0,0,3.0
101614,Customer_101614,Male,29,UK,6,42141.6,570,1,0,1.0
101615,Customer_101615,Female,41,Germany,6,27480.27,784,1,0,3.0
101616,Customer_101616,Male,43,UK,8,41052.19,707,1,1,1.0
101617,Customer_101617,Female,18,UK,4,36239.86,660,1,0,1.0
101618,Customer_101618,Female,42,France,3,51074.64,795,1,0,2.0
101619,Customer_101619,Male,52,Spain,14,42511.35,802,0,1,4.0
101620,Customer_101620,Male,47,UK,6,23824.0,652,1,0,1.0
101621,Customer_101621,Female,69,UK,4,20117.4,654,1,0,1.0
101622,Customer_101622,Female,57,France,10,47274.84,611,0,0,2.0
101623,Customer_101623,Female,59,Germany,8,78262.7,634,1,0,3.0
101624,Customer_101624,Male,76,UK,9,43526.77,544,0,1,1.0
101625,Customer_101625,Female,51,UK,3,60561.14,543,1,0,1.0
101626,Customer_101626,Male,44,Germany,11,66249.89,526,0,0,3.0
101627,Customer_101627,Male,54,UK,3,47357.54,736,1,0,1.0
101628,Customer_101628,Male,35,UK,13,29111.94,538,0,0,1.0
101629,Customer_101629,Female,43,UK,6,45858.39,801,1,0,1.0
101630,Customer_101630,Female,34,France,6,72302.05,600,1,0,2.0
101631,Customer_101631,Female,47,France,6,53309.81,785,1,0,2.0
101632,Customer_101632,Female,34,Spain,6,58814.01,628,1,0,4.0
101633,Customer_101633,Male,34,France,10,34107.72,538,1,0,2.0
101634,Customer_101634,Male,47,Germany,7,38344.47,751,0,0,3.0
101635,Customer_101635,Male,40,Spain,2,39814.94,760,1,0,4.0
101636,Customer_101636,Male,19,France,9,41040.83,587,0,0,2.0
101637,Customer_101637,Male,25,France,4,71040.55,630,1,0,2.0
101638,Customer_101638,Female,28,Spain,1,16000.0,587,1,0,4.0
101639,Customer_101639,Female,31,UK,13,42581.16,646,0,0,1.0
101640,Customer_101640,Female,47,Germany,5,40524.08,663,1,0,3.0
101641,Customer_101641,Male,45,Germany,9,22657.57,629,1,0,3.0
101642,Customer_101642,Female,55,UK,2,56824.35,519,1,0,1.0
101643,Customer_101643,Male,51,France,5,30315.06,611,1,0,2.0
101644,Customer_101644,Male,55,UK,6,35766.26,708,1,0,1.0
101645,Customer_101645,Male,49,UK,2,96507.57,639,1,0,1.0
101646,Customer_101646,Male,45,France,15,66165.41,630,1,0,2.0
101647,Customer_101647,Male,55,UK,4,54390.46,585,0,0,1.0
101648,Customer_101648,Female,53,Germany,9,49850.04,609,1,0,3.0
101649,Customer_101649,Male,47,Spain,9,39000.08,761,1,0,4.0
101650,Customer_101650,Male,57,Germany,6,103274.39,570,1,0,3.0
101651,Customer_101651,Male,18,UK,9,60258.59,709,1,0,1.0
101652,Customer_101652,Female,39,UK,9,29975.25,659,0,0,1.0
101653,Customer_101653,Male,38,UK,1,22367.83,673,1,0,1.0
101654,Customer_101654,Male,56,UK,10,54203.57,600,1,0,1.0
101655,Customer_101655,Female,61,Spain,1,40957.24,629,1,0,4.0
101656,Customer_101656,Male,25,France,6,22079.45,655,1,0,2.0
101657,Customer_101657,Female,59,UK,5,50934.14,616,1,0,1.0
101658,Customer_101658,Male,28,Germany,7,37211.11,680,1,0,3.0
101659,Customer_101659,Male,28,UK,1,53328.39,689,1,0,1.0
101660,Customer_101660,Male,39,UK,11,51236.53,818,1,0,1.0
101661,Customer_101661,Female,38,UK,6,31942.93,676,1,0,1.0
101662,Customer_101662,Male,23,France,0,55837.73,512,1,0,2.0
101663,Customer_101663,Female,50,Germany,0,33569.31,742,1,0,3.0
101664,Customer_101664,Male,50,UK,8,34566.08,640,1,0,1.0
101665,Customer_101665,Female,55,Spain,10,33054.16,806,1,0,4.0
101666,Customer_101666,Male,37,Spain,8,69868.03,765,1,0,4.0
101667,Customer_101667,Male,42,Germany,11,37018.29,617,1,0,3.0
101668,Customer_101668,Male,42,UK,12,77887.78,709,1,0,1.0
101669,Customer_101669,Female,62,UK,13,93713.08,610,1,1,1.0
101670,Customer_101670,Male,18,Spain,15,30121.7,655,1,0,4.0
101671,Customer_101671,Female,31,UK,14,16000.0,706,1,0,1.0
101672,Customer_101672,Female,42,France,12,67201.72,738,1,0,2.0
101673,Customer_101673,Female,29,Germany,6,36009.48,722,1,0,3.0
101674,Customer_101674,Male,39,UK,8,28442.53,661,1,0,1.0
101675,Customer_101675,Female,40,Germany,9,32225.13,841,1,0,3.0
101676,Customer_101676,Female,34,Spain,2,34848.27,628,1,0,4.0
101677,Customer_101677,Female,43,Germany,10,75294.46,534,1,0,3.0
101678,Customer_101678,Female,50,France,9,45133.72,549,0,1,2.0
101679,Customer_101679,Female,39,Spain,8,74835.25,766,0,0,4.0
101680,Customer_101680,Female,37,France,13,52460.93,649,1,0,2.0
101681,Customer_101681,Female,40,Germany,10,36543.96,667,1,0,3.0
101682,Customer_101682,Male,42,Germany,14,35233.91,614,1,0,3.0
101683,Customer_101683,Female,21,Germany,15,54076.17,621,0,0,3.0
101684,Customer_101684,Male,48,UK,13,60755.71,596,1,0,1.0
101685,Customer_101685,Female,37,UK,4,65774.11,690,1,0,1.0
101686,Customer_101686,Female,57,UK,3,37336.72,648,0,1,1.0
101687,Customer_101687,Male,49,France,4,45445.43,688,1,0,2.0
101688,Customer_101688,Male,56,France,11,54624.79,680,1,0,2.0
101689,Customer_101689,Male,30,France,13,35335.4,623,1,0,2.0
101690,Customer_101690,Male,38,UK,14,25202.59,546,1,0,1.0
101691,Customer_101691,Male,27,Germany,10,29219.83,539,0,0,3.0
101692,Customer_101692,Female,34,Spain,10,37682.8,850,1,0,4.0
101693,Customer_101693,Female,57,UK,15,56580.41,766,1,0,1.0
101694,Customer_101694,Female,60,Germany,10,74010.69,756,1,1,3.0
101695,Customer_101695,Male,28,Germany,2,22815.69,604,1,0,3.0
101696,Customer_101696,Male,37,France,8,32100.27,656,0,0,2.0
101697,Customer_101697,Male,41,UK,5,35752.9,594,0,0,1.0
101698,Customer_101698,Female,49,Germany,10,60056.89,557,0,1,3.0
101699,Customer_101699,Male,21,Spain,10,33116.11,611,1,0,4.0
101700,Customer_101700,Male,23,Germany,4,34615.1,754,1,0,3.0
101701,Customer_101701,Male,48,Spain,4,22248.46,718,1,0,4.0
101702,Customer_101702,Female,19,Spain,1,52206.29,582,1,0,4.0
101703,Customer_101703,Male,37,UK,4,39057.7,631,1,0,1.0
101704,Customer_101704,Female,44,France,13,31291.59,711,1,0,2.0
101705,Customer_101705,Female,47,France,10,37370.76,612,1,0,2.0
101706,Customer_101706,Female,40,Spain,15,69743.04,661,1,1,4.0
101707,Customer_101707,Male,38,UK,14,26721.55,685,0,0,1.0
101708,Customer_101708,Male,52,France,13,28758.2,684,1,0,2.0
101709,Customer_101709,Male,45,Spain,2,73787.05,674,1,0,4.0
101710,Customer_101710,Male,34,UK,5,43456.84,606,0,0,1.0
101711,Customer_101711,Female,42,Germany,0,56772.89,614,1,0,3.0
101712,Customer_101712,Male,47,UK,1,50322.79,570,1,0,1.0
101713,Customer_101713,Male,63,Spain,3,41337.46,538,0,0,4.0
101714,Customer_101714,Male,51,Spain,4,35907.1,646,0,1,4.0
101715,Customer_101715,Female,57,UK,0,61060.84,716,0,1,1.0
101716,Customer_101716,Male,35,Germany,13,70861.06,551,1,0,3.0
101717,Customer_101717,Female,36,UK,8,68412.42,675,1,0,1.0
101718,Customer_101718,Male,39,France,10,24635.97,714,1,0,2.0
101719,Customer_101719,Female,40,Germany,10,75556.41,517,1,0,3.0
101720,Customer_101720,Female,30,Germany,15,35751.73,635,0,0,3.0
101721,Customer_101721,Male,57,UK,2,29901.43,778,1,0,1.0
101722,Customer_101722,Male,53,UK,5,38918.59,696,0,0,1.0
101723,Customer_101723,Male,38,Germany,4,61049.04,515,0,0,3.0
101724,Customer_101724,Male,50,France,8,53564.07,704,1,0,2.0
101725,Customer_101725,Male,45,France,8,37440.23,599,0,0,2.0
101726,Customer_101726,Female,51,UK,12,61228.9,707,1,0,1.0
101727,Customer_101727,Female,26,UK,8,44728.32,603,1,0,1.0
101728,Customer_101728,Male,40,Spain,3,32454.28,651,0,1,4.0
101729,Customer_101729,Female,41,UK,9,30540.5,615,1,0,1.0
101730,Customer_101730,Male,49,UK,15,50515.25,655,0,0,1.0
101731,Customer_101731,Female,34,Spain,9,40469.02,612,1,0,4.0
101732,Customer_101732,Male,18,UK,9,22616.78,638,1,0,1.0
101733,Customer_101733,Female,29,Germany,2,61491.09,567,0,0,3.0
101734,Customer_101734,Female,41,UK,0,33836.69,692,1,0,1.0
101735,Customer_101735,Male,43,Spain,3,85980.75,668,1,0,4.0
101736,Customer_101736,Male,62,Germany,0,22338.78,534,1,0,3.0
101737,Customer_101737,Male,49,Spain,7,38719.79,729,1,0,4.0
101738,Customer_101738,Female,43,UK,14,30651.44,642,1,1,1.0
101739,Customer_101739,Female,42,France,7,27078.21,667,0,1,2.0
101740,Customer_101740,Female,55,Germany,10,33737.63,712,1,0,3.0
101741,Customer_101741,Female,35,UK,13,93169.93,680,1,0,1.0
101742,Customer_101742,Female,40,UK,12,44799.02,742,1,0,1.0
101743,Customer_101743,Male,29,UK,10,29411.95,633,1,0,1.0
101744,Customer_101744,Male,59,Spain,12,18444.88,733,1,0,4.0
101745,Customer_101745,Female,47,Germany,4,19357.05,664,1,0,3.0
101746,Customer_101746,Male,34,France,6,32991.87,693,0,0,2.0
101747,Customer_101747,Female,41,Germany,6,31579.56,685,1,0,3.0
101748,Customer_101748,Male,48,France,12,37971.91,748,1,0,2.0
101749,Customer_101749,Male,39,France,6,16000.0,709,0,0,2.0
101750,Customer_101750,Female,36,France,15,40302.48,622,1,0,2.0
101751,Customer_101751,Male,34,France,2,66696.2,607,1,0,2.0
101752,Customer_101752,Male,46,UK,2,87177.67,651,0,0,1.0
101753,Customer_101753,Male,38,Spain,11,17906.59,598,1,0,4.0
101754,Customer_101754,Female,37,Germany,12,29284.05,576,1,1,3.0
101755,Customer_101755,Female,26,UK,10,28595.93,495,1,0,1.0
101756,Customer_101756,Male,43,France,4,44846.44,539,0,0,2.0
101757,Customer_101757,Male,40,UK,0,24258.62,804,0,0,1.0
101758,Customer_101758,Male,38,Spain,5,89540.24,606,0,0,4.0
101759,Customer_101759,Female,44,Spain,7,42830.68,798,0,1,4.0
101760,Customer_101760,Male,51,Spain,6,39735.85,685,1,1,4.0
101761,Customer_101761,Female,50,UK,14,86003.74,651,1,0,1.0
101762,Customer_101762,Female,49,UK,13,41697.79,542,1,1,1.0
101763,Customer_101763,Male,39,UK,12,50290.0,655,0,0,1.0
101764,Customer_101764,Female,35,UK,0,29958.42,797,0,0,1.0
101765,Customer_101765,Female,29,UK,2,22667.76,772,1,0,1.0
101766,Customer_101766,Male,35,UK,6,31912.79,676,0,1,1.0
101767,Customer_101767,Male,42,Spain,9,112371.32,569,1,1,4.0
101768,Customer_101768,Female,33,UK,10,55842.15,583,1,0,1.0
101769,Customer_101769,Female,43,UK,4,47522.83,591,1,0,1.0
101770,Customer_101770,Female,30,Germany,1,27066.63,751,0,0,3.0
101771,Customer_101771,Female,22,France,5,63290.33,777,1,1,2.0
101772,Customer_101772,Male,52,Germany,12,22798.79,670,1,1,3.0
101773,Customer_101773,Female,36,France,15,20748.92,632,0,1,2.0
101774,Customer_101774,Female,32,Spain,15,32660.63,771,1,0,4.0
101775,Customer_101775,Male,29,France,9,101209.29,582,1,0,2.0
101776,Customer_101776,Male,47,France,1,98664.19,659,1,0,2.0
101777,Customer_101777,Male,58,Germany,15,34281.75,690,1,0,3.0
101778,Customer_101778,Female,37,France,2,31009.08,590,1,0,2.0
101779,Customer_101779,Male,39,UK,4,20075.63,607,1,0,1.0
101780,Customer_101780,Female,55,France,15,43500.98,601,0,1,2.0
101781,Customer_101781,Male,20,UK,8,45176.42,761,1,0,1.0
101782,Customer_101782,Male,66,Germany,3,59917.58,799,1,0,3.0
101783,Customer_101783,Female,71,UK,8,63274.85,664,0,0,1.0
101784,Customer_101784,Male,18,UK,1,38429.67,635,1,0,1.0
101785,Customer_101785,Female,41,UK,5,53940.53,610,0,1,1.0
101786,Customer_101786,Male,33,Germany,15,30642.32,655,0,0,3.0
101787,Customer_101787,Female,39,UK,4,53481.66,614,0,0,1.0
101788,Customer_101788,Male,37,Germany,14,33428.71,648,1,0,3.0
101789,Customer_101789,Female,52,Spain,8,51646.68,686,1,1,4.0
101790,Customer_101790,Female,41,UK,10,49799.02,625,1,0,1.0
101791,Customer_101791,Male,31,Germany,11,43320.73,641,0,1,3.0
101792,Customer_101792,Male,40,UK,8,60052.1,641,0,0,1.0
101793,Customer_101793,Male,48,UK,0,20717.73,631,1,1,1.0
101794,Customer_101794,Female,28,Germany,14,26009.38,622,1,0,3.0
101795,Customer_101795,Female,22,Spain,7,37193.83,712,1,0,4.0
101796,Customer_101796,Male,66,UK,10,21937.58,522,0,0,1.0
101797,Customer_101797,Male,34,France,8,34973.15,773,0,0,2.0
101798,Customer_101798,Female,40,UK,10,35484.15,665,0,0,1.0
101799,Customer_101799,Female,37,France,5,75718.86,701,1,0,2.0
101800,Customer_101800,Female,49,France,13,44782.16,709,0,0,2.0
101801,Customer_101801,Male,63,France,3,66747.24,602,1,0,2.0
101802,Customer_101802,Female,49,,10,48106.79,586,1,1,
101803,Customer_101803,Female,24,UK,9,33003.69,578,1,0,1.0
101804,Customer_101804,Male,25,Germany,8,44604.83,636,1,1,3.0
101805,Customer_101805,Male,37,Germany,0,58318.04,707,1,0,3.0
101806,Customer_101806,Male,39,Germany,6,71858.59,611,1,0,3.0
101807,Customer_101807,Female,21,UK,0,39572.33,701,1,0,1.0
101808,Customer_101808,Male,52,France,8,20011.15,477,1,0,2.0
101809,Customer_101809,Female,29,France,11,19388.08,626,1,0,2.0
101810,Customer_101810,Female,60,UK,8,36262.49,743,1,0,1.0
101811,Customer_101811,Female,64,UK,12,16000.0,642,1,0,1.0
101812,Customer_101812,Female,39,France,5,94204.38,593,1,0,2.0
101813,Customer_101813,Male,47,Germany,4,54942.63,606,1,0,3.0
101814,Customer_101814,Female,27,UK,7,31551.45,428,0,1,1.0
101815,Customer_101815,Male,49,Germany,3,25491.07,579,1,0,3.0
101816,Customer_101816,Female,36,France,12,66707.89,734,1,0,2.0
101817,Customer_101817,Female,29,Germany,12,25445.35,611,1,0,3.0
101818,Customer_101818,Female,39,France,6,26561.63,620,1,0,2.0
101819,Customer_101819,Female,36,France,12,29754.9,480,1,0,2.0
101820,Customer_101820,Male,38,France,0,44212.56,533,1,0,2.0
101821,Customer_101821,Female,53,Spain,2,55535.83,744,1,0,4.0
101822,Customer_101822,Female,33,France,4,71835.02,701,1,0,2.0
101823,Customer_101823,Female,63,France,6,67215.69,558,1,0,2.0
101824,Customer_101824,Male,26,France,3,42014.63,608,0,0,2.0
101825,Customer_101825,Male,61,Germany,8,66480.22,653,1,0,3.0
101826,Customer_101826,Female,30,UK,12,31053.76,565,1,0,1.0
101827,Customer_101827,Male,42,France,7,18509.42,505,1,0,2.0
101828,Customer_101828,Female,36,France,7,31051.92,643,1,0,2.0
101829,Customer_101829,Female,38,Spain,0,29219.97,698,1,0,4.0
101830,Customer_101830,Female,52,France,4,31603.74,699,0,0,2.0
101831,Customer_101831,Male,60,France,12,27274.47,721,1,0,2.0
101832,Customer_101832,Female,56,Spain,12,34129.78,538,0,0,4.0
101833,Customer_101833,Male,37,France,1,55516.34,659,0,1,2.0
101834,Customer_101834,Male,44,UK,0,90879.58,635,1,0,1.0
101835,Customer_101835,Female,33,UK,13,19322.37,648,1,0,1.0
101836,Customer_101836,Male,30,UK,2,23527.95,639,1,0,1.0
101837,Customer_101837,Male,28,UK,9,29415.41,605,1,0,1.0
101838,Customer_101838,Male,37,France,13,59278.9,429,0,1,2.0
101839,Customer_101839,Male,45,Germany,12,38299.75,742,1,0,3.0
101840,Customer_101840,Female,19,Germany,8,30320.39,680,0,0,3.0
101841,Customer_101841,Male,41,UK,6,57985.88,544,1,0,1.0
101842,Customer_101842,Male,60,France,12,64589.07,690,1,0,2.0
101843,Customer_101843,Female,55,UK,11,41646.93,621,1,1,1.0
101844,Customer_101844,Male,35,Spain,13,29089.32,624,1,0,4.0
101845,Customer_101845,Female,25,UK,8,47431.92,597,1,0,1.0
101846,Customer_101846,Female,48,France,15,37814.74,695,1,0,2.0
101847,Customer_101847,Female,18,UK,12,37683.17,595,1,0,1.0
101848,Customer_101848,Female,55,France,1,33351.06,573,1,0,2.0
101849,Customer_101849,Male,39,France,4,63682.65,740,0,0,2.0
101850,Customer_101850,Female,64,Germany,12,46998.5,642,1,0,3.0
101851,Customer_101851,Male,21,UK,1,66935.87,644,1,1,1.0
101852,Customer_101852,Male,53,Spain,11,76632.13,707,0,0,4.0
101853,Customer_101853,Female,41,France,5,51635.58,605,0,0,2.0
101854,Customer_101854,Male,38,Germany,3,33440.07,620,0,0,3.0
101855,Customer_101855,Female,26,Germany,8,67075.34,678,0,0,3.0
101856,Customer_101856,Female,49,Spain,14,51791.12,539,1,0,4.0
101857,Customer_101857,Female,50,UK,14,135528.93,672,1,0,1.0
101858,Customer_101858,Male,63,UK,6,48289.59,598,0,0,1.0
101859,Customer_101859,Male,54,UK,0,57491.05,719,1,0,1.0
101860,Customer_101860,Female,35,UK,14,47863.84,696,1,0,1.0
101861,Customer_101861,Male,30,France,14,40168.18,686,1,0,2.0
101862,Customer_101862,Female,26,Spain,9,37382.9,534,0,1,4.0
101863,Customer_101863,Female,60,Spain,10,47946.19,647,0,0,4.0
101864,Customer_101864,Female,33,France,8,53101.16,567,1,1,2.0
101865,Customer_101865,Female,60,France,0,70608.05,652,1,0,2.0
101866,Customer_101866,Male,48,Spain,2,48262.38,481,0,0,4.0
101867,Customer_101867,Male,46,Spain,2,34102.46,539,0,0,4.0
101868,Customer_101868,Female,38,UK,14,36255.29,744,0,0,1.0
101869,Customer_101869,Male,50,France,0,23158.18,683,0,0,2.0
101870,Customer_101870,Male,42,Germany,8,88696.09,628,1,0,3.0
101871,Customer_101871,Male,38,UK,5,32922.01,587,1,0,1.0
101872,Customer_101872,Male,50,France,0,64911.05,574,1,0,2.0
101873,Customer_101873,Male,40,Spain,14,47565.97,670,1,0,4.0
101874,Customer_101874,Male,32,Spain,0,48151.34,629,1,0,4.0
101875,Customer_101875,Female,49,Spain,13,39837.87,771,1,0,4.0
101876,Customer_101876,Male,41,Germany,12,29463.73,641,0,1,3.0
101877,Customer_101877,Female,48,UK,12,27162.26,659,1,1,1.0
101878,Customer_101878,Male,37,UK,2,91421.35,551,0,0,1.0
101879,Customer_101879,Female,27,France,14,44210.05,628,1,1,2.0
101880,Customer_101880,Male,63,France,9,69688.83,668,1,0,2.0
101881,Customer_101881,Female,61,France,6,78325.85,627,1,0,2.0
101882,Customer_101882,Male,53,France,10,34910.53,619,0,1,2.0
101883,Customer_101883,Male,37,France,5,50817.83,680,0,0,2.0
101884,Customer_101884,Male,38,Germany,4,42859.38,769,1,0,3.0
101885,Customer_101885,Female,59,UK,4,24951.24,666,1,0,1.0
101886,Customer_101886,Female,38,UK,9,38636.74,741,1,0,1.0
101887,Customer_101887,Male,34,UK,9,54710.06,702,1,0,1.0
101888,Customer_101888,Male,64,UK,3,33552.33,736,1,0,1.0
101889,Customer_101889,Female,41,Spain,3,36288.11,609,1,0,4.0
101890,Customer_101890,Female,63,France,15,38847.92,639,0,0,2.0
101891,Customer_101891,Male,25,UK,8,108620.25,640,1,0,1.0
101892,Customer_101892,Female,48,Germany,13,18399.94,696,1,0,3.0
101893,Customer_101893,Male,67,France,5,52636.46,714,0,1,2.0
101894,Customer_101894,Female,42,UK,4,37474.74,664,1,0,1.0
101895,Customer_101895,Male,39,UK,4,31480.71,721,0,0,1.0
101896,Customer_101896,Male,28,UK,8,37063.24,613,1,0,1.0
101897,Customer_101897,Male,55,Germany,12,56712.18,721,1,0,3.0
101898,Customer_101898,Female,33,UK,8,58189.52,731,1,0,1.0
101899,Customer_101899,Male,41,UK,4,45667.06,706,1,0,1.0
101900,Customer_101900,Female,27,UK,15,68676.23,665,0,0,1.0
101901,Customer_101901,Female,61,France,9,74339.65,708,0,0,2.0
101902,Customer_101902,Female,56,UK,6,60645.1,588,0,0,1.0
101903,Customer_101903,Male,42,Germany,0,32847.74,670,1,0,3.0
101904,Customer_101904,Male,28,UK,8,52466.16,678,1,0,1.0
101905,Customer_101905,Male,60,France,9,52578.64,555,1,0,2.0
101906,Customer_101906,Female,38,France,14,29097.01,691,1,0,2.0
101907,Customer_101907,Female,29,France,3,20726.69,561,0,0,2.0
101908,Customer_101908,Male,21,UK,2,16901.81,623,1,0,1.0
101909,Customer_101909,Female,34,Germany,15,43341.24,658,1,0,3.0
101910,Customer_101910,Male,25,Spain,8,48028.16,600,1,0,4.0
101911,Customer_101911,Male,35,UK,0,24676.91,661,0,1,1.0
101912,Customer_101912,Male,51,UK,1,67247.79,660,0,0,1.0
101913,Customer_101913,Female,37,Spain,7,44977.74,593,1,0,4.0
101914,Customer_101914,Male,46,France,9,77086.12,698,1,0,2.0
101915,Customer_101915,Male,33,UK,3,49620.83,598,0,0,1.0
101916,Customer_101916,Female,43,UK,5,25992.8,827,1,0,1.0
101917,Customer_101917,Female,65,Germany,11,51619.33,647,0,0,3.0
101918,Customer_101918,Male,38,Germany,15,56782.0,567,0,1,3.0
101919,Customer_101919,Male,47,France,7,32826.59,581,0,1,2.0
101920,Customer_101920,Male,23,Spain,6,21949.14,741,1,0,4.0
101921,Customer_101921,Male,60,France,5,43939.02,624,0,1,2.0
101922,Customer_101922,Male,36,UK,2,26770.21,553,0,1,1.0
101923,Customer_101923,Female,55,France,0,69551.61,719,1,0,2.0
101924,Customer_101924,Male,41,UK,13,34968.24,624,0,0,1.0
101925,Customer_101925,Female,49,UK,0,91262.51,704,1,1,1.0
101926,Customer_101926,Male,50,UK,13,16148.03,725,0,0,1.0
101927,Customer_101927,Male,37,UK,3,44626.49,676,1,0,1.0
101928,Customer_101928,Male,55,Germany,11,79909.62,835,1,0,3.0
101929,Customer_101929,Male,33,UK,15,28135.52,526,1,0,1.0
101930,Customer_101930,Male,51,France,11,39096.35,594,1,0,2.0
101931,Customer_101931,Male,37,France,11,35033.46,636,1,1,2.0
101932,Customer_101932,Female,46,France,4,30875.85,825,0,0,2.0
101933,Customer_101933,Female,36,Germany,9,46887.44,790,1,0,3.0
101934,Customer_101934,Male,43,Germany,10,23446.7,752,0,0,3.0
101935,Customer_101935,Female,29,Germany,6,39954.19,595,1,0,3.0
101936,Customer_101936,Female,45,UK,0,52977.49,604,1,0,1.0
101937,Customer_101937,Female,43,France,14,38125.28,593,0,1,2.0
101938,Customer_101938,Male,36,France,3,26777.92,596,1,0,2.0
101939,Customer_101939,Male,41,UK,15,66769.94,767,0,0,1.0
101940,Customer_101940,Male,44,UK,14,58339.84,637,0,0,1.0
101941,Customer_101941,Male,35,UK,0,26288.6,647,1,0,1.0
101942,Customer_101942,Male,40,France,11,23460.57,713,0,0,2.0
101943,Customer_101943,Female,30,France,10,27366.06,530,1,1,2.0
101944,Customer_101944,Female,70,UK,3,53680.11,659,1,1,1.0
101945,Customer_101945,Male,55,Germany,13,47545.04,573,1,0,3.0
101946,Customer_101946,Male,45,Spain,1,59931.78,633,0,0,4.0
101947,Customer_101947,Male,56,UK,3,36266.77,611,0,0,1.0
101948,Customer_101948,Male,18,Spain,15,27702.96,607,1,0,4.0
101949,Customer_101949,Female,18,UK,11,63507.03,672,0,0,1.0
101950,Customer_101950,Male,37,Spain,1,32740.66,672,1,0,4.0
101951,Customer_101951,Female,25,Spain,2,45677.98,639,0,0,4.0
101952,Customer_101952,Female,39,UK,4,20909.5,683,1,0,1.0
101953,Customer_101953,Female,44,Germany,1,32500.48,590,1,1,3.0
101954,Customer_101954,Female,53,Spain,2,66148.22,706,1,0,4.0
101955,Customer_101955,Female,28,Spain,9,30427.48,640,1,0,4.0
101956,Customer_101956,Male,47,Spain,0,60594.03,619,1,0,4.0
101957,Customer_101957,Male,42,France,4,16000.0,595,0,0,2.0
101958,Customer_101958,Female,46,UK,5,32653.22,637,0,0,1.0
101959,Customer_101959,Male,36,Germany,15,38883.11,795,1,0,3.0
101960,Customer_101960,Female,59,France,15,92002.22,650,1,0,2.0
101961,Customer_101961,Male,41,France,13,24818.55,569,1,0,2.0
101962,Customer_101962,Male,63,France,5,56804.56,724,1,0,2.0
101963,Customer_101963,Male,33,France,8,67578.43,620,1,0,2.0
101964,Customer_101964,Female,51,,8,30356.15,676,1,0,
101965,Customer_101965,Male,41,Germany,13,35501.82,610,0,1,3.0
101966,Customer_101966,Male,38,UK,11,44763.92,751,0,1,1.0
101967,Customer_101967,Male,50,Germany,14,21563.49,611,0,1,3.0
101968,Customer_101968,Female,38,Germany,8,34222.15,760,1,0,3.0
101969,Customer_101969,Female,18,France,14,74583.55,576,1,0,2.0
101970,Customer_101970,Male,18,France,11,53136.51,633,1,0,2.0
101971,Customer_101971,Female,57,UK,11,39139.47,760,1,0,1.0
101972,Customer_101972,Male,57,Spain,10,44192.37,668,1,0,4.0
101973,Customer_101973,Female,65,Germany,5,54547.78,825,0,0,3.0
101974,Customer_101974,Male,42,UK,9,59457.05,635,1,0,1.0
101975,Customer_101975,Male,26,UK,5,32697.0,674,1,0,1.0
101976,Customer_101976,Female,37,UK,10,83788.36,798,1,1,1.0
101977,Customer_101977,Female,42,France,4,75946.28,541,0,1,2.0
101978,Customer_101978,Male,30,Spain,12,56964.91,532,1,0,4.0
101979,Customer_101979,Female,62,Germany,9,28741.37,595,0,1,3.0
101980,Customer_101980,Female,69,UK,11,26537.77,716,1,0,1.0
101981,Customer_101981,Male,48,Spain,3,36259.37,534,1,0,4.0
101982,Customer_101982,Female,42,UK,12,43164.31,700,0,1,1.0
101983,Customer_101983,Female,26,Spain,12,18950.84,695,1,0,4.0
