AccountID,CustomerID,AccountType,CurrentBalance,OverdraftLimit,AccountStatus
502825,101846,Savings,39702.05,0,Open
502826,101847,Current,2925.66,1000,Open
502827,101847,Current,5905.28,1000,Open
502828,101848,Current,8981.78,0,Open
502829,101849,Current,61268.31,0,Open
502830,101849,Current,6012.57,0,Open
502831,101850,Savings,54023.91,0,Open
502832,101850,Savings,49245.49,0,Open
502833,101851,ISA,178039.23,0,Open
502834,101851,Savings,85647.64,0,Open
502835,101852,Savings,47294.84,0,Open
502836,101853,Current,30821.35,0,Open
502837,101853,ISA,23255.87,0,Open
502838,101853,Current,8052.25,1000,Open
502839,101854,Current,24619.44,0,Dormant
502840,101855,Savings,47738.12,0,Open
502841,101855,Savings,104012.14,0,Open
502842,101856,Current,18573.68,0,Open
502843,101856,Current,44280.48,0,Open
502844,101857,Savings,164454.78,0,Open
502845,101857,Current,104453.22,0,Open
502846,101858,Current,18205.44,0,Open
502847,101858,Savings,10823.98,0,Open
502848,101859,Savings,75035.68,0,Open
502849,101859,Current,33900.49,0,Open
502850,101860,Current,40585.32,0,Open
502851,101861,Current,4859.19,1500,Open
502852,101861,Savings,15023.06,0,Open
502853,101862,Current,13172.88,0,Open
502854,101862,ISA,36472.93,0,Open
502855,101863,Current,11361.58,0,Open
502856,101863,Current,14987.29,500,Open
502857,101864,ISA,19951.48,0,Open
502858,101864,Savings,46832.64,0,Open
502859,101865,Current,36891.64,1500,Open
502860,101866,Current,15296.7,0,Open
502861,101867,Savings,7495.98,0,Open
502862,101867,Current,7794.28,1000,Open
502863,101867,Current,10035.78,1500,Open
502864,101868,ISA,84449.07,0,Open
502865,101868,Savings,2548.95,0,Open
502866,101869,Current,11330.51,500,Open
502867,101869,Current,1824.52,0,Open
502868,101870,Savings,96532.8,0,Open
502869,101871,Current,9393.67,500,Open
502870,101871,ISA,6370.93,0,Open
502871,101872,Savings,84449.33,0,Open
502872,101873,Current,14048.3,0,Open
502873,101874,Savings,10677.99,0,Open
502874,101875,Savings,31835.75,0,Open
502875,101876,Savings,8905.91,0,Open
502876,101877,Savings,17589.21,0,Open
502877,101878,Current,44582.28,0,Open
502878,101879,Current,9544.76,1000,Open
502879,101880,Current,5008.97,0,Open
502880,101881,Savings,35270.81,0,Open
502881,101881,Savings,71918.66,0,Open
502882,101882,Current,15846.08,1000,Open
502883,101882,Current,6157.58,0,Open
502884,101883,Current,32041.01,1000,Open
502885,101884,Current,9716.55,1500,Open
502886,101884,Current,8838.57,0,Open
502887,101884,Current,9127.15,2000,Open
502888,101885,Savings,1650.18,0,Open
502889,101885,Current,6201.1,0,Open
502890,101885,Savings,17056.62,0,Open
502891,101886,Current,37730.7,0,Open
502892,101887,Current,8120.36,500,Open
502893,101887,Current,34431.82,0,Open
502894,101887,Current,36519.25,500,Open
502895,101888,Current,16239.29,0,Open
502896,101889,Current,9834.04,2000,Open
502897,101890,Current,10911.28,500,Open
502898,101891,Savings,275741.19,0,Open
502899,101892,Current,3618.85,0,Open
502900,101893,ISA,9697.36,0,Open
502901,101894,Savings,4526.17,0,Open
502902,101894,Current,3413.74,2000,Open
502903,101895,Current,9550.28,0,Open
502904,101895,Current,9193.38,2000,Open
502905,101896,Current,5019.02,1000,Open
502906,101897,ISA,119881.62,0,Open
502907,101898,Current,3990.5,1500,Open
502908,101898,Savings,80623.62,0,Open
502909,101899,Savings,32534.41,0,Open
502910,101900,Current,7004.82,0,Open
502911,101900,Savings,19755.82,0,Open
502912,101901,Current,15584.21,0,Open
502913,101901,Current,39809.68,2000,Dormant
502914,101902,Savings,41576.46,0,Dormant
502915,101903,Current,10750.87,500,Open
502916,101904,Current,12707.85,500,Open
502917,101905,ISA,42189.0,0,Open
502918,101905,Current,16766.77,500,Open
502919,101906,Current,15100.83,500,Open
502920,101907,ISA,2707.4,0,Open
502921,101908,Savings,17675.34,0,Open
502922,101909,ISA,70214.34,0,Open
502923,101909,Current,26661.46,500,Open
502924,101910,Current,22134.28,1000,Open
502925,101910,Savings,52188.49,0,Open
502926,101911,ISA,20778.78,0,Open
502927,101911,ISA,28110.85,0,Open
502928,101912,Current,16573.03,1000,Open
502929,101912,Savings,143367.51,0,Open
502930,101913,Savings,6990.88,0,Dormant
502931,101914,ISA,98966.92,0,Dormant
502932,101915,Savings,115086.13,0,Open
502933,101916,Current,8431.2,1000,Dormant
502934,101917,Savings,46491.87,0,Open
502935,101917,Current,51092.52,0,Open
502936,101918,Current,15062.93,1000,Open
502937,101918,Current,32914.94,0,Open
502938,101919,ISA,67446.33,0,Open
502939,101920,Current,18795.13,2000,Open
502940,101920,Current,7445.74,1000,Open
502941,101921,Current,1896.13,2000,Open
502942,101922,Savings,12235.0,0,Open
502943,101923,Savings,12541.5,0,Open
502944,101923,Savings,14984.31,0,Open
502945,101924,Savings,51010.13,0,Open
502946,101925,Savings,74817.3,0,Open
502947,101926,Current,15296.95,500,Open
502948,101927,Current,8567.64,0,Open
502949,101927,Savings,34005.18,0,Open
502950,101928,Current,30626.7,500,Open
502951,101928,ISA,14926.16,0,Open
502952,101928,Current,59051.25,0,Open
502953,101929,Savings,2184.21,0,Open
502954,101930,Current,17418.86,0,Open
502955,101931,Current,6980.63,0,Open
502956,101931,ISA,21279.43,0,Open
502957,101932,Savings,3913.87,0,Open
502958,101932,Savings,30990.14,0,Open
502959,101933,Current,35487.82,1000,Open
502960,101933,Current,13540.27,1000,Open
502961,101934,Current,22188.28,1500,Open
502962,101934,ISA,9231.21,0,Open
502963,101935,Current,7454.84,0,Open
502964,101935,Current,3403.36,500,Open
502965,101936,ISA,20374.97,0,Open
502966,101937,Current,39076.35,1500,Open
502967,101938,ISA,30535.0,0,Open
502968,101938,Savings,26127.02,0,Open
502969,101938,Current,18444.35,0,Open
502970,101939,Current,62789.15,0,Dormant
502971,101940,Current,22698.08,0,Open
502972,101941,Current,12445.75,0,Dormant
502973,101942,Current,6321.41,500,Open
502974,101942,Current,5767.94,1000,Open
502975,101943,ISA,32947.2,0,Open
502976,101944,Savings,40237.91,0,Open
502977,101945,Savings,20215.32,0,Open
502978,101946,Current,46451.23,1000,Open
502979,101947,Current,3827.85,1000,Open
502980,101947,Savings,20285.21,0,Open
502981,101948,Current,8286.45,0,Open
502982,101949,Savings,17188.32,0,Open
502983,101949,Current,30080.3,1000,Open
502984,101949,Current,7811.6,1000,Open
502985,101950,Current,3502.61,1500,Open
502986,101950,Current,8878.47,0,Open
502987,101951,Savings,21033.47,0,Open
502988,101951,Savings,48481.03,0,Open
502989,101952,Savings,16979.88,0,Open
502990,101952,Current,8276.59,1000,Open
502991,101952,Current,11458.0,500,Open
502992,101953,Current,2242.74,0,Open
502993,101954,Savings,70685.97,0,Open
502994,101954,Savings,56774.01,0,Open
502995,101955,Savings,63647.63,0,Open
502996,101955,Current,8465.39,0,Open
502997,101956,Savings,47463.47,0,Open
502998,101956,Current,46025.81,0,Open
502999,101956,Savings,5762.96,0,Open
503000,101957,Savings,35585.19,0,Open
503001,101958,Current,8033.44,500,Open
503002,101958,Savings,29267.81,0,Open
503003,101958,Current,8732.49,0,Open
503004,101959,Current,6105.01,0,Open
503005,101960,Current,41660.99,500,Open
503006,101960,Current,56229.1,500,Open
503007,101960,Savings,154042.83,0,Open
503008,101961,Current,1759.34,500,Open
503009,101962,Savings,53780.51,0,Open
503010,101963,Current,23416.36,0,Open
503011,101964,Current,24986.98,2000,Open
503012,101964,Current,21414.9,2000,Open
503013,101964,Savings,42907.85,0,Open
503014,101965,Current,15964.88,500,Open
503015,101965,Current,17691.63,0,Open
503016,101966,ISA,48311.6,0,Open
503017,101966,Current,41092.32,0,Open
503018,101966,Savings,57728.28,0,Open
503019,101967,Current,11667.49,0,Open
503020,101967,Savings,13997.87,0,Open
503021,101968,Current,13342.75,500,Dormant
503022,101969,Current,16472.58,500,Open
503023,101970,Current,23970.31,0,Open
503024,101970,Current,20113.85,1500,Open
503025,101971,Current,35024.06,1500,Open
503026,101971,Current,15535.78,500,Open
503027,101971,Savings,26837.41,0,Open
503028,101972,Savings,10504.25,0,Open
503029,101972,Savings,26000.81,0,Open
503030,101973,Current,31320.08,500,Open
503031,101973,Current,15368.08,1500,Open
503032,101974,Current,31257.21,0,Open
503033,101975,Current,18565.7,0,Open
503034,101976,Savings,154744.57,0,Open
503035,101976,Current,6785.12,0,Open
503036,101976,Savings,28337.91,0,Open
503037,101977,Current,20459.18,1500,Open
503038,101977,Current,63378.65,2000,Open
503039,101978,Savings,28034.56,0,Open
503040,101978,Current,22339.34,1500,Open
503041,101979,ISA,8582.5,0,Open
503042,101979,Current,9619.05,500,Open
503043,101980,ISA,24434.11,0,Open
503044,101981,Current,19505.04,0,Open
503045,101981,Current,22655.58,0,Open
503046,101982,Current,8583.78,2000,Open
503047,101982,Current,16500.92,0,Open
503048,101983,Current,12356.11,0,Open
503049,101984,Savings,57174.02,0,Open
503050,101985,Current,11634.42,1500,Open
503051,101985,Current,80913.72,0,Open
503052,101985,Current,35952.03,500,Open
503053,101986,Current,22616.2,1500,Open
503054,101986,ISA,37407.75,0,Open
503055,101987,Savings,1728.57,0,Open
503056,101988,Current,7671.97,1000,Open
503057,101989,Current,6860.9,0,Open
503058,101989,ISA,60234.84,0,Open
503059,101990,Savings,76971.92,0,Open
503060,101991,ISA,12269.08,0,Open
503061,101991,ISA,53590.84,0,Open
503062,101992,Current,6980.56,1500,Open
503063,101993,Current,27747.71,0,Open
503064,101993,Current,58637.8,0,Open
503065,101994,Current,3996.36,0,Open
503066,101994,Current,13025.97,500,Open
503067,101995,Current,27936.8,1000,Open
503068,101996,Savings,20898.8,0,Open
503069,101997,Savings,18806.16,0,Open
503070,101998,Savings,38676.47,0,Dormant
503071,101998,Current,34186.82,1000,Open
503072,101999,Savings,34356.73,0,Open
503073,101999,Current,6058.11,500,Open
503074,102000,Current,20224.49,0,Open
503075,102000,Savings,84337.45,0,Open
503076,102001,Current,16061.95,0,Open
503077,102002,Current,16749.96,1000,Open
503078,102003,Savings,20833.97,0,Open
503079,102003,Current,24473.92,1000,Open
503080,102003,ISA,27836.74,0,Dormant
503081,102004,Current,5987.34,1500,Open
503082,102005,ISA,35649.7,0,Open
503083,102006,Current,5958.16,1000,Open
503084,102007,Savings,34371.58,0,Open
503085,102007,Current,38358.06,1000,Open
503086,102008,Current,30202.77,1500,Open
503087,102009,ISA,12795.65,0,Open
503088,102009,Current,5562.73,0,Open
503089,102009,Current,3502.7,2000,Open
503090,102010,Savings,2381.88,0,Open
503091,102011,Current,5455.89,2000,Open
503092,102012,Savings,114039.94,0,Open
503093,102012,Savings,28836.84,0,Open
503094,102013,Current,11832.72,0,Open
503095,102014,ISA,8681.46,0,Open
503096,102015,Current,16873.0,500,Open
503097,102016,Savings,14181.28,0,Open
503098,102017,Current,15970.8,2000,Open
503099,102017,Current,2341.77,1000,Open
503100,102018,Savings,38856.29,0,Open
503101,102019,Current,3633.95,500,Open
503102,102020,Savings,41319.01,0,Open
503103,102021,Current,10372.91,0,Open
503104,102021,Savings,5355.24,0,Open
503105,102021,Savings,8191.26,0,Open
503106,102022,Current,52457.38,0,Open
503107,102023,Current,11029.46,0,Open
503108,102024,Current,5931.65,0,Open
503109,102025,Current,6376.57,500,Open
503110,102026,Current,44765.98,1000,Open
503111,102027,Current,39972.32,500,Open
503112,102027,Current,36551.59,0,Open
503113,102027,ISA,57123.95,0,Open
503114,102028,ISA,50030.33,0,Open
503115,102029,ISA,10095.86,0,Open
503116,102029,Current,1780.68,1500,Open
503117,102029,ISA,39414.87,0,Open
503118,102030,Savings,224644.9,0,Open
503119,102031,Current,39013.23,0,Open
503120,102031,Current,62728.31,0,Open
503121,102032,Current,32767.22,0,Open
503122,102033,Current,1498.12,500,Open
503123,102034,Current,26539.22,1000,Open
503124,102034,Savings,66826.58,0,Open
503125,102035,Current,10300.04,0,Open
503126,102035,Savings,24567.75,0,Open
503127,102036,Current,40805.53,0,Dormant
503128,102037,ISA,48567.64,0,Open
503129,102038,Savings,66580.7,0,Open
503130,102038,Current,0.0,2000,Dormant
503131,102038,Current,10444.19,1500,Open
503132,102039,Savings,73437.8,0,Dormant
503133,102039,Savings,74285.97,0,Open
503134,102040,Current,15234.75,1500,Open
503135,102040,Current,22750.04,0,Open
503136,102041,ISA,44050.29,0,Open
503137,102041,Current,4589.38,0,Open
503138,102042,Savings,16329.79,0,Open
503139,102043,Current,6758.82,0,Open
503140,102043,Savings,13805.14,0,Open
503141,102044,Savings,50098.59,0,Open
503142,102045,Current,21869.16,1000,Open
503143,102046,Savings,13877.53,0,Open
503144,102047,Savings,92973.8,0,Open
503145,102047,Savings,140121.47,0,Open
503146,102048,ISA,51866.61,0,Open
503147,102049,Current,24038.96,0,Dormant
503148,102049,Current,7060.24,0,Open
503149,102050,ISA,218759.11,0,Open
503150,102051,Current,12630.4,1500,Open
503151,102051,Current,44998.56,1000,Open
503152,102052,Current,51754.48,0,Open
503153,102052,Savings,6432.97,0,Open
503154,102052,Current,24836.9,0,Open
503155,102053,Current,23122.02,1000,Open
503156,102053,Current,18580.9,1000,Open
503157,102053,Savings,15063.95,0,Open
503158,102054,Savings,6368.11,0,Open
503159,102054,Current,5425.73,0,Open
503160,102054,Current,11117.69,0,Open
503161,102055,ISA,8664.36,0,Dormant
503162,102056,Current,7683.12,1000,Open
503163,102056,Current,3783.28,0,Open
503164,102057,Savings,47635.11,0,Open
503165,102057,Current,1925.1,1000,Open
503166,102058,Current,13754.79,500,Open
503167,102059,Current,13563.71,1000,Open
503168,102059,Current,13438.17,1500,Open
503169,102060,Current,11674.61,1500,Open
503170,102061,Savings,125512.91,0,Open
503171,102062,Savings,25083.91,0,Open
503172,102062,Current,34640.74,500,Open
503173,102062,Current,36771.54,1500,Open
503174,102063,Current,20835.84,1000,Open
503175,102064,Current,22430.13,1500,Open
503176,102065,Savings,28814.82,0,Open
503177,102066,Current,53875.8,500,Open
503178,102066,Current,9632.89,0,Open
503179,102067,Current,11583.96,0,Open
503180,102068,Savings,20489.9,0,Open
503181,102068,Current,2546.95,500,Open
503182,102069,Current,26997.15,0,Open
503183,102070,Savings,26113.59,0,Open
503184,102071,Current,25125.67,2000,Open
503185,102072,Current,11164.16,0,Open
503186,102072,Current,22582.89,1000,Open
503187,102072,Savings,14335.23,0,Open
503188,102073,Current,2341.8,0,Open
503189,102074,Current,37203.44,0,Open
503190,102074,Current,84676.55,0,Open
503191,102075,Current,20217.86,0,Open
503192,102076,ISA,48455.26,0,Dormant
503193,102077,Current,21164.37,1000,Open
503194,102077,ISA,69607.79,0,Open
503195,102078,Savings,58762.63,0,Open
503196,102079,Savings,29437.3,0,Open
503197,102080,Savings,14252.68,0,Open
503198,102081,Current,1821.78,0,Open
503199,102081,Savings,17818.52,0,Open
503200,102082,Savings,26597.6,0,Open
503201,102082,Savings,20285.2,0,Open
503202,102083,Savings,121323.35,0,Open
503203,102084,Savings,35508.79,0,Open
503204,102084,ISA,14735.22,0,Open
503205,102085,Current,13927.21,0,Open
503206,102085,Savings,57803.59,0,Open
503207,102086,ISA,113610.14,0,Dormant
503208,102087,ISA,99658.18,0,Open
503209,102088,Savings,62276.95,0,Open
503210,102089,Current,11929.62,1000,Open
503211,102089,Current,19182.25,0,Open
503212,102089,Savings,21064.47,0,Open
503213,102090,Current,24121.15,0,Open
503214,102091,Current,7716.43,1000,Open
503215,102092,Savings,108627.76,0,Open
503216,102092,Current,71293.62,0,Dormant
503217,102093,Savings,11241.97,0,Open
503218,102093,Current,6950.6,500,Open
503219,102094,ISA,40133.63,0,Open
503220,102095,Savings,23638.25,0,Open
503221,102095,Current,13206.82,1500,Open
503222,102096,Current,24846.03,1500,Open
503223,102097,Savings,119975.33,0,Open
503224,102098,Current,6670.29,1000,Open
503225,102098,Current,13395.99,0,Open
503226,102099,Current,2621.86,1000,Open
503227,102100,Savings,18459.5,0,Open
503228,102101,Current,7802.58,1000,Open
503229,102102,Savings,16732.68,0,Open
503230,102103,Current,5729.12,1500,Open
503231,102103,Current,13999.27,500,Open
503232,102104,Savings,26324.85,0,Open
503233,102104,ISA,54869.67,0,Open
503234,102105,Savings,78734.95,0,Open
503235,102105,Current,18074.83,500,Open
503236,102106,Savings,61323.97,0,Open
503237,102106,Savings,36871.22,0,Open
503238,102107,Savings,114791.33,0,Open
503239,102108,Savings,21989.26,0,Open
503240,102108,Current,52003.26,0,Open
503241,102109,Current,10264.57,500,Open
503242,102110,ISA,160331.62,0,Open
503243,102110,Current,42206.69,0,Open
503244,102111,Current,5305.94,500,Open
503245,102111,Savings,10740.69,0,Open
503246,102112,Current,50932.2,1000,Open
503247,102112,Current,24099.17,500,Open
503248,102113,ISA,22139.09,0,Open
503249,102113,Current,40860.9,1000,Open
503250,102114,Savings,32862.21,0,Open
503251,102115,Current,36552.63,500,Open
503252,102115,Savings,39148.79,0,Open
503253,102116,Current,18040.6,0,Open
503254,102117,Savings,24255.85,0,Open
503255,102118,Savings,25248.56,0,Open
503256,102118,Current,19151.79,2000,Open
503257,102118,Current,5835.95,1500,Open
503258,102119,Current,10053.91,0,Open
503259,102119,Current,6406.77,0,Open
503260,102119,Current,8539.86,1000,Open
503261,102120,Current,33314.66,0,Open
503262,102121,Current,17578.7,1500,Open
503263,102122,Current,15140.57,0,Open
503264,102123,Current,10532.08,0,Open
503265,102124,Current,13855.2,500,Open
503266,102125,Savings,19780.48,0,Open
503267,102125,Current,33132.92,0,Open
503268,102125,Savings,56630.41,0,Open
503269,102126,Savings,43303.01,0,Open
503270,102127,Savings,33035.72,0,Open
503271,102128,ISA,7720.95,0,Open
503272,102128,Savings,12684.55,0,Open
503273,102129,ISA,38195.45,0,Open
503274,102129,Savings,14299.05,0,Open
503275,102130,Current,9220.71,0,Open
503276,102130,Current,13734.13,2000,Open
503277,102131,Current,6467.13,1500,Open
503278,102132,Current,28229.28,1500,Open
503279,102132,Current,3128.77,1000,Dormant
503280,102133,Current,9745.27,0,Open
503281,102133,Current,28039.47,2000,Open
503282,102134,Savings,17631.05,0,Open
503283,102134,Current,5881.9,0,Dormant
503284,102135,Savings,18744.5,0,Open
503285,102135,ISA,10529.22,0,Open
503286,102136,ISA,14438.05,0,Open
503287,102136,Savings,22025.53,0,Open
503288,102136,Current,9997.97,0,Open
503289,102137,Savings,2909.0,0,Open
503290,102138,Current,2650.68,0,Open
503291,102139,Current,13787.9,0,Open
503292,102140,Savings,10423.38,0,Open
503293,102140,ISA,42888.16,0,Open
503294,102141,ISA,7885.35,0,Open
503295,102141,Savings,20028.11,0,Open
503296,102142,Savings,73806.59,0,Open
503297,102143,Current,6246.86,1500,Open
503298,102144,Current,2235.91,500,Open
503299,102145,Current,28429.93,0,Open
503300,102145,Current,13354.39,0,Open
503301,102146,Savings,12045.81,0,Open
503302,102147,Current,22377.95,1000,Open
503303,102148,Current,16586.11,0,Open
503304,102149,Savings,46814.1,0,Open
503305,102150,ISA,56672.48,0,Open
503306,102151,Savings,28502.9,0,Open
503307,102152,Savings,32836.3,0,Open
503308,102152,Current,5505.1,1000,Open
503309,102152,Savings,13952.48,0,Open
503310,102153,Savings,19845.94,0,Open
503311,102153,Savings,38535.24,0,Open
503312,102154,ISA,42037.87,0,Open
503313,102154,Current,12939.84,500,Open
503314,102155,Savings,67909.76,0,Open
503315,102155,Current,25567.32,1000,Open
503316,102155,Current,10347.35,1500,Open
503317,102156,ISA,15824.36,0,Open
503318,102157,Savings,116832.19,0,Open
503319,102158,Current,5858.44,2000,Open
503320,102158,Current,1453.76,1000,Open
503321,102158,Savings,35137.57,0,Open
503322,102159,Current,30740.36,2000,Open
503323,102160,Savings,76109.48,0,Open
503324,102161,Current,22932.09,0,Open
503325,102162,Current,14327.97,1000,Dormant
503326,102163,Current,8803.34,0,Open
503327,102164,Current,53826.76,1000,Open
503328,102165,Current,10283.29,1500,Open
503329,102166,Current,18636.18,500,Open
503330,102167,Savings,14818.95,0,Open
503331,102168,Savings,89319.16,0,Open
503332,102169,Current,16950.84,2000,Open
503333,102170,ISA,6946.94,0,Open
503334,102171,Savings,38011.2,0,Open
503335,102172,ISA,42391.11,0,Dormant
503336,102173,Current,5412.35,0,Open
503337,102174,Savings,17718.42,0,Open
503338,102175,ISA,139720.11,0,Open
503339,102176,Savings,5560.81,0,Open
503340,102177,Savings,34616.72,0,Open
503341,102178,Current,2644.59,2000,Open
503342,102179,Savings,38913.84,0,Open
503343,102180,Current,26033.57,1000,Open
503344,102180,Current,17628.3,0,Open
503345,102180,ISA,56510.8,0,Open
503346,102181,Savings,30585.94,0,Open
503347,102182,Current,1066.99,2000,Open
503348,102183,Current,13174.21,1500,Open
503349,102184,Current,17352.31,1500,Open
503350,102184,Current,4405.7,0,Open
503351,102184,Current,11549.38,1500,Open
503352,102185,Current,26271.74,0,Open
503353,102186,ISA,8400.4,0,Open
503354,102187,Current,86285.33,0,Open
503355,102188,Current,10077.3,2000,Open
503356,102188,ISA,27383.36,0,Open
503357,102189,Savings,72707.4,0,Open
503358,102189,ISA,64330.19,0,Dormant
503359,102190,Current,15533.31,500,Open
503360,102191,ISA,19139.58,0,Open
503361,102191,Current,7571.7,0,Open
503362,102192,ISA,129998.52,0,Dormant
503363,102193,Savings,55213.77,0,Open
503364,102193,Current,8277.65,1500,Open
503365,102194,ISA,22320.06,0,Open
503366,102195,Current,16231.89,1500,Dormant
503367,102196,Current,11565.89,1000,Open
503368,102196,Savings,23878.89,0,Open
503369,102197,Current,22789.72,1500,Open
503370,102197,Savings,23152.86,0,Open
503371,102198,Current,13548.3,500,Open
503372,102199,Savings,27493.32,0,Open
503373,102199,ISA,49867.97,0,Open
503374,102200,ISA,13582.97,0,Open
503375,102201,Savings,20385.19,0,Dormant
503376,102202,Current,24018.12,0,Open
503377,102202,Savings,44761.64,0,Open
503378,102203,Savings,62249.41,0,Open
503379,102203,Savings,74759.65,0,Dormant
503380,102203,Current,4084.96,500,Open
503381,102204,Savings,4708.43,0,Dormant
503382,102204,Current,3615.24,500,Open
503383,102205,Current,10625.84,1000,Open
503384,102205,Savings,27404.62,0,Open
503385,102206,Current,55699.58,1000,Open
503386,102206,Savings,78978.31,0,Open
503387,102207,Current,42572.16,0,Open
503388,102207,Current,43274.34,1000,Open
503389,102208,Current,21068.43,0,Open
503390,102208,Current,2857.96,0,Open
503391,102209,Current,22722.04,0,Open
503392,102210,Current,22293.94,500,Open
503393,102210,ISA,38914.46,0,Open
503394,102210,Savings,7012.22,0,Open
503395,102211,Current,21040.91,500,Open
503396,102211,Current,36363.66,0,Open
503397,102212,Savings,41035.72,0,Open
503398,102212,Current,17775.39,0,Open
503399,102212,Savings,49993.25,0,Open
503400,102213,Current,16058.83,1500,Open
503401,102213,Savings,18346.53,0,Open
503402,102213,Savings,12852.02,0,Open
503403,102214,Current,74491.27,0,Open
503404,102214,Current,29165.8,500,Open
503405,102215,Savings,6811.24,0,Open
503406,102216,Savings,72903.35,0,Dormant
503407,102216,ISA,17220.16,0,Open
503408,102217,Current,21256.34,1500,Open
503409,102217,Current,22316.51,1500,Open
503410,102218,Current,13234.97,2000,Open
503411,102219,Savings,18920.48,0,Open
503412,102219,Current,43962.34,500,Open
503413,102220,Current,7393.59,1000,Open
503414,102221,Current,4421.68,0,Open
503415,102221,Savings,40631.54,0,Open
503416,102222,Savings,3036.33,0,Open
503417,102223,Savings,44561.3,0,Open
503418,102223,Savings,46940.69,0,Open
503419,102224,Current,27004.1,0,Open
503420,102224,Savings,34449.51,0,Open
503421,102225,Savings,14594.44,0,Open
503422,102225,Current,8148.33,1000,Open
503423,102225,Current,5652.0,1500,Open
503424,102226,Current,21607.66,500,Open
503425,102227,Savings,13967.07,0,Open
503426,102227,Savings,8457.02,0,Open
503427,102228,Current,19870.2,1500,Open
503428,102229,Current,6483.01,1000,Open
503429,102230,Current,27592.47,0,Open
503430,102230,Savings,56251.59,0,Open
503431,102231,Savings,51390.64,0,Open
503432,102231,Current,6471.02,500,Open
503433,102232,Current,16551.3,0,Open
503434,102233,Savings,24083.48,0,Dormant
503435,102233,Current,8867.31,1000,Open
503436,102233,ISA,25933.31,0,Open
503437,102234,Current,13551.04,0,Dormant
503438,102234,Current,23316.66,0,Open
503439,102235,Current,4093.66,1000,Open
503440,102235,Current,36613.58,1500,Dormant
503441,102235,Current,19143.88,1500,Open
503442,102236,Current,18089.66,0,Open
503443,102236,Current,6072.26,2000,Dormant
503444,102237,Savings,8099.01,0,Open
503445,102237,Savings,5745.27,0,Open
503446,102238,Savings,14079.99,0,Open
503447,102238,Savings,16217.85,0,Dormant
503448,102239,Savings,2289.19,0,Open
503449,102240,ISA,109500.25,0,Open
503450,102241,Savings,7363.63,0,Open
503451,102242,ISA,56765.17,0,Dormant
503452,102242,Current,4670.96,0,Open
503453,102243,Savings,11637.82,0,Open
503454,102244,Savings,213526.85,0,Open
503455,102244,Savings,64721.85,0,Dormant
503456,102245,Current,19639.32,500,Open
503457,102246,Current,34279.34,0,Open
503458,102246,ISA,48438.26,0,Open
503459,102246,Savings,11536.67,0,Open
503460,102247,Savings,34919.1,0,Open
503461,102248,Current,9981.55,2000,Open
503462,102249,Savings,38128.51,0,Open
503463,102250,Savings,73315.95,0,Open
503464,102251,Current,14371.47,0,Open
503465,102252,Current,13324.16,1500,Open
503466,102253,Current,9995.27,1500,Open
503467,102253,Savings,38018.65,0,Open
503468,102254,Current,37080.9,1000,Open
503469,102255,Current,14773.28,2000,Open
503470,102255,Current,1456.76,500,Open
503471,102256,Current,28955.11,1000,Open
503472,102257,Current,30959.82,0,Open
503473,102258,Current,8460.67,0,Open
503474,102258,Current,22425.39,0,Dormant
503475,102259,Savings,56538.05,0,Open
503476,102260,Savings,14101.36,0,Open
503477,102260,Savings,7667.51,0,Open
503478,102261,Current,13036.88,0,Open
503479,102261,Current,33718.0,0,Open
503480,102262,Current,7655.6,0,Open
503481,102263,Current,16647.2,0,Open
503482,102264,Current,7674.33,2000,Open
503483,102265,Current,22949.5,500,Open
503484,102266,Current,19783.5,0,Open
503485,102266,Current,20616.12,2000,Open
503486,102266,Current,38089.01,1000,Open
503487,102267,Current,1520.47,0,Open
503488,102268,Current,43205.04,1000,Open
503489,102268,Savings,3990.99,0,Open
503490,102269,Savings,20176.88,0,Open
503491,102269,Current,25578.77,500,Open
503492,102270,Current,67896.98,0,Open
503493,102271,Current,12290.52,500,Open
503494,102272,Savings,26175.58,0,Open
503495,102272,Current,6489.66,0,Dormant
503496,102273,ISA,46510.34,0,Open
503497,102273,Savings,8381.69,0,Dormant
503498,102273,Current,16450.27,1000,Open
503499,102274,Savings,131520.23,0,Open
503500,102275,Current,8112.79,0,Open
503501,102275,Current,26341.28,1500,Open
503502,102276,Current,10704.79,1500,Open
503503,102277,ISA,32296.0,0,Open
503504,102278,Current,1380.4,0,Open
503505,102279,ISA,26248.46,0,Open
503506,102279,Current,15704.49,500,Open
503507,102280,Savings,4498.96,0,Open
503508,102281,Current,21677.61,1000,Open
503509,102281,Current,5676.01,0,Open
503510,102281,Current,21277.5,1000,Open
503511,102282,Current,55627.69,500,Open
503512,102283,Current,19022.69,1000,Open
503513,102283,Savings,43951.82,0,Open
503514,102283,ISA,8951.27,0,Open
503515,102284,Current,22609.81,0,Open
503516,102285,Savings,29301.32,0,Open
503517,102285,Current,12443.42,0,Open
503518,102285,Savings,46317.92,0,Open
503519,102286,Current,35826.87,1500,Open
503520,102286,Savings,105515.37,0,Open
503521,102287,Current,4512.08,500,Open
503522,102288,Savings,11115.41,0,Open
503523,102288,Current,47381.41,0,Dormant
503524,102289,Current,2994.76,2000,Open
503525,102290,Savings,5852.34,0,Open
503526,102291,Current,18413.72,500,Open
503527,102291,Current,7927.91,1500,Open
503528,102292,Current,14790.94,0,Open
503529,102293,Current,29635.44,1000,Open
